TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate
TX001191,AC00382,-0.0934228320356981,2023-04-21 17:03:13,Credit,Louisville,D000108,171.101.134.74,M066,Branch,1.8157705880174517,Retired,0.3224908775115228,-0.20336697570787826,2,2024-11-04 08:06:51
TX001192,AC00339,0.6922918663711053,2023-01-17 16:57:06,Debit,Charlotte,D000242,200.13.225.150,M012,ATM,-1.156576911253648,Student,0.18134037760641994,-0.20336697570787826,1,2024-11-04 08:08:44
TX001193,AC00498,1.8680450215561546,2023-05-22 16:33:16,Credit,Atlanta,D000659,207.157.126.125,M020,Branch,-1.100494882965514,Student,2.355058076145004,-0.20336697570787826,1,2024-11-04 08:09:07
TX001194,AC00178,-0.5475395263808974,2023-10-16 16:12:20,Debit,Fort Worth,D000493,83.207.115.164,M030,Online,1.8157705880174517,Retired,-0.9478636216344031,-0.20336697570787826,2,2024-11-04 08:11:48
TX001195,AC00201,-0.22907343581209147,2023-06-08 16:42:30,Credit,Miami,D000135,77.208.193.198,M047,Branch,0.8623761071191745,Engineer,-0.5244121219190945,-0.20336697570787826,2,2024-11-04 08:08:31
TX001196,AC00124,-0.020681656771925194,2023-12-29 18:07:04,Debit,Columbus,D000631,218.54.207.160,M067,ATM,1.5353604465767818,Retired,-1.2442796714351192,-0.20336697570787826,0,2024-11-04 08:09:34
TX001197,AC00404,-0.80481502528169,2023-10-30 16:01:43,Debit,Baltimore,D000150,182.225.2.156,M026,Online,0.5258839373903706,Doctor,1.945721626420206,-0.20336697570787826,0,2024-11-04 08:06:53
TX001198,AC00347,-0.21618215947753813,2023-10-16 16:44:52,Debit,Boston,D000300,106.244.1.47,M007,Branch,1.2549503051361122,Doctor,-0.6514475718336871,-0.20336697570787826,2,2024-11-04 08:10:59
TX001199,AC00480,-0.33127547459243045,2023-09-05 18:45:22,Debit,Baltimore,D000246,214.67.148.245,M096,Online,0.6941300222547726,Engineer,-0.5949873718716459,-0.20336697570787826,2,2024-11-04 08:12:07
TX001200,AC00303,-0.4702262451104694,2023-09-11 16:24:57,Debit,Nashville,D000577,34.86.220.205,M051,ATM,-0.9322487981011122,Student,-1.5124656212548147,-0.20336697570787826,1,2024-11-04 08:08:54
TX001201,AC00249,-0.9614698152991822,2023-12-01 17:26:46,Debit,Atlanta,D000028,58.190.9.136,M072,Branch,0.46980190910223674,Doctor,0.6753671272742799,-0.20336697570787826,0,2024-11-04 08:11:30
TX001202,AC00263,0.5969651749691948,2023-06-06 18:31:06,Credit,San Jose,D000443,100.4.40.132,M048,Branch,-0.5957566283723084,Doctor,-1.1172442215205265,-0.20336697570787826,0,2024-11-04 08:10:54
TX001203,AC00108,-0.027763264571706504,2023-09-25 17:48:55,Debit,Milwaukee,D000406,173.252.44.183,M005,Branch,0.5819659656785047,Engineer,1.7763410265340824,-0.20336697570787826,2,2024-11-04 08:07:56
TX001204,AC00490,-0.8595771671508726,2023-05-18 17:34:20,Debit,New York,D000668,125.225.212.244,M060,Branch,-0.9883308263892461,Engineer,-1.1595893714920573,-0.20336697570787826,2,2024-11-04 08:09:07
TX001205,AC00411,0.21081128945976088,2023-05-29 16:17:37,Debit,Baltimore,D000567,23.163.145.195,M089,Branch,0.5819659656785047,Doctor,-1.2725097714161397,-0.20336697570787826,1,2024-11-04 08:06:42
TX001206,AC00087,-0.9116235468055761,2023-05-04 16:37:01,Debit,Fort Worth,D000471,54.252.249.33,M036,Online,-1.4369870526943178,Student,1.9033764764486751,-0.20336697570787826,1,2024-11-04 08:06:44
TX001208,AC00267,-0.9154049878637116,2023-04-06 17:41:53,Debit,Fort Worth,D000641,147.114.91.132,M033,Online,0.3576378525259688,Retired,0.40718117745458454,-0.20336697570787826,1,2024-11-04 08:06:48
TX001209,AC00267,-0.2677816415526437,2023-09-11 16:25:04,Debit,Boston,D000288,23.255.214.209,M047,Online,-0.9322487981011122,Student,-0.256226172099399,-0.20336697570787826,1,2024-11-04 08:11:18
TX001210,AC00125,0.6116784183590316,2023-09-01 16:12:35,Credit,Houston,D000470,130.92.201.49,M003,Branch,1.8157705880174517,Retired,-0.29857132207092985,-0.20336697570787826,2,2024-11-04 08:09:08
TX001211,AC00428,-0.5369171146812254,2023-01-19 17:08:04,Debit,Miami,D000069,152.234.65.155,M051,Branch,-1.212658939541782,Student,-1.0043238215964443,-0.20336697570787826,1,2024-11-04 08:09:42
TX001212,AC00477,-0.6953251182802169,2023-12-01 16:01:26,Debit,Washington,D000089,133.67.250.163,M070,Online,-0.9883308263892461,Student,-0.41149172199501216,-0.20336697570787826,1,2024-11-04 08:08:23
TX001213,AC00417,-0.8489203787143085,2023-03-01 17:26:49,Credit,Los Angeles,D000215,221.206.44.63,M019,Branch,0.07722771108529905,Engineer,1.1129336769800988,-0.20336697570787826,0,2024-11-04 08:10:54
TX001215,AC00147,-0.8502954481899943,2023-08-14 18:14:23,Debit,Boston,D000642,157.47.114.20,M018,ATM,0.9745401636954424,Doctor,0.9153229771129548,-0.20336697570787826,0,2024-11-04 08:07:41
TX001216,AC00097,-0.3885471182547394,2023-12-19 16:57:40,Debit,Colorado Springs,D000322,76.136.92.235,M062,Branch,-1.268740967829916,Student,0.5483316773596874,-0.20336697570787826,1,2024-11-04 08:07:39
TX001217,AC00433,-0.0156626531856723,2023-01-16 17:26:12,Debit,Sacramento,D000255,16.94.155.46,M026,Online,-0.25926445864350467,Engineer,-1.0607840215584854,-0.20336697570787826,2,2024-11-04 08:08:24
TX001219,AC00398,-0.04412659133236619,2023-11-01 16:09:05,Debit,Atlanta,D000137,64.57.44.102,M062,ATM,-0.9322487981011122,Student,-0.3832616220139916,-0.20336697570787826,1,2024-11-04 08:11:15
TX001221,AC00291,1.5295372933792297,2023-07-27 16:55:39,Debit,New York,D000103,73.54.203.165,M050,ATM,0.3015558242378349,Engineer,0.7600574272173417,-0.20336697570787826,2,2024-11-04 08:09:19
TX001222,AC00431,-0.0008119028482668672,2023-02-06 17:32:04,Credit,Milwaukee,D000419,205.45.234.42,M070,ATM,-0.9322487981011122,Student,-0.3409164720424607,-0.20336697570787826,1,2024-11-04 08:11:40
TX001223,AC00275,-0.227492105915053,2023-07-10 18:00:56,Debit,Indianapolis,D000280,47.82.77.181,M049,ATM,1.1988682768479781,Doctor,-1.526580671245325,-0.20336697570787826,2,2024-11-04 08:11:27
TX001224,AC00093,-0.007824757174263957,2023-12-14 16:15:28,Credit,Chicago,D000088,144.228.168.6,M041,Branch,0.13330973937343302,Engineer,-1.0466689715679751,-0.20336697570787826,2,2024-11-04 08:07:47
TX001226,AC00465,-0.7460308051961267,2023-09-19 16:56:35,Debit,Omaha,D000196,119.43.28.203,M089,ATM,0.7502120505429065,Engineer,-0.9055184716628722,-0.20336697570787826,0,2024-11-04 08:07:17
TX001227,AC00158,1.6415023254369372,2023-08-21 17:43:17,Credit,Mesa,D000627,73.108.76.238,M070,Branch,1.9279346445937195,Retired,0.5342166273691771,-0.20336697570787826,2,2024-11-04 08:08:12
TX001229,AC00093,-0.2962799564362296,2023-09-18 16:51:04,Debit,Indianapolis,D000487,166.79.195.157,M075,Online,-1.3809050244061838,Student,0.8588627771509137,-0.20336697570787826,1,2024-11-04 08:08:46
TX001230,AC00229,-0.9655950237262394,2023-12-25 17:18:58,Debit,Omaha,D000618,119.43.28.203,M004,Online,-1.212658939541782,Student,1.3952346767903048,-0.20336697570787826,1,2024-11-04 08:06:59
TX001232,AC00328,-0.8928538484624663,2023-09-01 16:07:38,Debit,San Antonio,D000228,136.162.111.135,M003,ATM,1.0306221919835763,Doctor,0.2095704775874405,-0.20336697570787826,0,2024-11-04 08:10:04
TX001233,AC00160,-0.09730740330451015,2023-10-03 16:15:25,Debit,San Jose,D000202,82.115.199.37,M013,ATM,0.41371988081410277,Engineer,-1.4560054212927735,-0.20336697570787826,1,2024-11-04 08:07:59
TX001234,AC00014,1.0564790170064602,2023-06-13 16:10:27,Debit,Mesa,D000488,25.188.196.47,M085,ATM,-1.3248229961180498,Student,-1.230164621444609,-0.20336697570787826,1,2024-11-04 08:09:40
TX001236,AC00053,-0.9244116929294529,2023-01-25 17:39:15,Credit,Nashville,D000300,146.53.16.47,M004,Branch,0.7502120505429065,Doctor,-1.1172442215205265,-0.20336697570787826,0,2024-11-04 08:11:34
TX001237,AC00478,1.387458239804006,2023-06-30 16:57:37,Credit,Seattle,D000037,193.83.0.183,M055,Online,0.9184581354073084,Retired,-0.7925980717387899,-0.20336697570787826,2,2024-11-04 08:09:49
TX001238,AC00356,1.9396861412393793,2023-05-25 16:16:02,Debit,Kansas City,D000137,49.174.157.140,M070,Branch,0.6941300222547726,Doctor,-0.6796776718147076,-0.20336697570787826,0,2024-11-04 08:12:05
TX001240,AC00103,-0.8976665916273662,2023-08-23 17:22:49,Debit,Virginia Beach,D000545,175.210.47.87,M087,Branch,-0.20318243035537073,Engineer,-0.5808723218811356,-0.20336697570787826,2,2024-11-04 08:07:48
TX001241,AC00053,-0.5517678650186308,2023-01-03 16:27:16,Debit,Nashville,D000439,161.25.82.11,M065,ATM,-0.8200847415248442,Doctor,-0.355031522032971,-0.20336697570787826,0,2024-11-04 08:11:30
TX001242,AC00151,-0.44685006402381267,2023-05-19 16:44:53,Credit,New York,D000050,146.69.70.214,M015,Online,0.3576378525259688,Doctor,-1.526580671245325,-0.20336697570787826,0,2024-11-04 08:06:59
TX001243,AC00494,0.45681121865993085,2023-10-10 18:14:12,Debit,Baltimore,D000176,168.55.199.214,M058,Branch,-1.156576911253648,Student,-0.3832616220139916,-0.20336697570787826,1,2024-11-04 08:11:00
TX001244,AC00219,-0.9770768538482149,2023-12-11 18:32:40,Debit,Phoenix,D000670,37.227.215.145,M077,Branch,-1.156576911253648,Student,-1.4136602713212425,-0.20336697570787826,1,2024-11-04 08:07:47
TX001246,AC00254,-0.4229238551468817,2023-11-23 16:59:11,Debit,Las Vegas,D000406,58.190.9.136,M100,Online,-0.9322487981011122,Engineer,0.6894821772647903,1.526467658301365,0,2024-11-04 08:12:07
TX001247,AC00285,0.01623895865023562,2023-11-03 16:50:20,Debit,Jacksonville,D000290,79.47.176.19,M020,ATM,-0.4835925717960405,Engineer,0.774172477207852,-0.20336697570787826,0,2024-11-04 08:07:31
TX001249,AC00073,0.373722645591623,2023-12-05 16:32:49,Debit,New York,D000073,207.157.126.125,M016,Online,1.1988682768479781,Retired,-0.5102970719285842,-0.20336697570787826,1,2024-11-04 08:08:46
TX001250,AC00383,-0.1436816213720101,2023-04-05 16:21:59,Debit,New York,D000099,133.63.96.21,M066,Online,0.46980190910223674,Retired,0.7318273272363212,-0.20336697570787826,2,2024-11-04 08:06:23
TX001251,AC00326,-0.7464433260388326,2023-09-27 17:47:10,Credit,Jacksonville,D000179,81.248.235.147,M078,Online,-1.4369870526943178,Student,-0.32680142205195045,-0.20336697570787826,1,2024-11-04 08:06:25
TX001252,AC00153,-0.6954970019646776,2023-03-23 17:09:53,Debit,Atlanta,D000211,221.23.158.87,M061,Online,-1.268740967829916,Student,-1.3148549213876706,-0.20336697570787826,1,2024-11-04 08:09:16
TX001253,AC00460,0.2799772840867511,2023-01-03 17:14:14,Credit,Indianapolis,D000668,109.105.179.186,M040,Branch,-0.20318243035537073,Doctor,-0.03038537225123439,-0.20336697570787826,0,2024-11-04 08:06:23
TX001254,AC00439,2.0801151114437806,2023-07-06 17:52:32,Debit,El Paso,D000286,174.61.77.54,M028,Online,-1.268740967829916,Student,-0.7784830217482797,-0.20336697570787826,0,2024-11-04 08:06:37
TX001255,AC00070,-0.5359545660482454,2023-06-15 18:28:50,Debit,Houston,D000416,85.191.79.161,M005,Branch,-1.4930690809824516,Student,-1.3148549213876706,4.986136926319852,1,2024-11-04 08:09:44
TX001256,AC00086,1.8884991800069795,2023-06-19 16:24:14,Debit,Jacksonville,D000469,151.247.130.190,M042,Branch,-0.9322487981011122,Student,0.774172477207852,-0.20336697570787826,1,2024-11-04 08:09:30
TX001257,AC00330,-0.010024868335361016,2023-05-09 17:54:39,Credit,Dallas,D000126,200.13.225.150,M100,Branch,1.1988682768479781,Doctor,-1.2583947214256295,-0.20336697570787826,0,2024-11-04 08:07:53
TX001258,AC00027,-0.9612979316147217,2023-11-20 16:29:14,Debit,Charlotte,D000133,166.41.54.117,M032,Branch,1.311032333424246,Retired,1.310544376847243,-0.20336697570787826,2,2024-11-04 08:10:17
TX001259,AC00020,1.0489505116270812,2023-08-24 17:34:13,Debit,Detroit,D000238,38.210.156.148,M017,Branch,-0.9322487981011122,Student,-1.0184388715869546,-0.20336697570787826,1,2024-11-04 08:08:18
TX001260,AC00232,-0.8374041718554408,2023-11-22 16:59:09,Credit,Philadelphia,D000050,61.95.76.233,M082,Branch,0.6941300222547726,Retired,0.37895107747356394,-0.20336697570787826,1,2024-11-04 08:08:27
TX001261,AC00247,0.40108652815776813,2024-01-01 17:37:04,Debit,San Francisco,D000577,49.20.211.229,M014,Online,-0.8761667698129781,Doctor,2.1715624262683706,-0.20336697570787826,2,2024-11-04 08:08:05
TX001262,AC00136,2.0216746587271386,2023-08-21 17:32:04,Debit,Colorado Springs,D000614,116.106.207.139,M081,Branch,0.9184581354073084,Retired,-0.7220228217862384,-0.20336697570787826,0,2024-11-04 08:08:29
TX001263,AC00322,0.48792216554731943,2023-11-29 16:11:50,Debit,San Jose,D000569,5.74.9.122,M099,Online,0.24547379594970092,Engineer,-0.45383687196654304,-0.20336697570787826,1,2024-11-04 08:10:19
TX001265,AC00079,-0.7621534947985416,2023-01-13 17:19:33,Debit,Denver,D000507,136.250.159.93,M019,Branch,-1.4930690809824516,Student,1.3952346767903048,-0.20336697570787826,2,2024-11-04 08:10:09
TX001266,AC00176,1.0237867402220329,2023-08-10 18:39:04,Credit,San Antonio,D000063,200.136.146.93,M085,ATM,-1.4369870526943178,Student,0.5906768273312183,-0.20336697570787826,1,2024-11-04 08:10:21
TX001267,AC00417,-1.0040282155716544,2023-08-09 18:42:25,Debit,Chicago,D000358,86.83.61.143,M035,Branch,1.7596885597293177,Retired,-0.7079077717957282,-0.20336697570787826,2,2024-11-04 08:09:27
TX001268,AC00260,-0.16760783024894113,2023-08-15 17:21:47,Debit,Charlotte,D000498,152.140.239.181,M088,ATM,-1.04441285467738,Engineer,1.0847035769990783,-0.20336697570787826,2,2024-11-04 08:07:57
TX001269,AC00471,0.42429082555996417,2023-08-15 17:35:08,Debit,San Jose,D000035,177.172.184.163,M064,Branch,-1.3809050244061838,Student,-0.7502529217672591,-0.20336697570787826,1,2024-11-04 08:10:21
TX001270,AC00231,-0.3723900519154325,2023-02-27 16:08:40,Debit,Raleigh,D000290,116.43.88.219,M011,Branch,0.7502120505429065,Engineer,-1.3572000713592014,-0.20336697570787826,2,2024-11-04 08:11:28
TX001271,AC00184,-0.773154050604027,2023-10-18 16:20:15,Debit,Atlanta,D000067,152.140.239.181,M025,Branch,1.7596885597293177,Retired,1.310544376847243,-0.20336697570787826,2,2024-11-04 08:10:26
TX001272,AC00475,-0.3780278367657439,2023-06-02 18:12:29,Credit,Jacksonville,D000157,175.210.47.87,M091,Online,1.7036065314411837,Retired,1.0988186269895885,-0.20336697570787826,2,2024-11-04 08:10:08
TX001273,AC00329,-0.919839586922798,2023-05-19 17:19:00,Debit,Jacksonville,D000526,104.165.213.58,M005,Branch,0.9745401636954424,Doctor,0.02607482771080676,-0.20336697570787826,0,2024-11-04 08:07:18
TX001274,AC00431,3.2231416131075106,2023-05-24 16:14:34,Credit,San Jose,D000216,69.82.61.135,M048,Branch,-1.3809050244061838,Student,-0.03038537225123439,-0.20336697570787826,1,2024-11-04 08:09:22
TX001275,AC00398,2.960847110620465,2023-10-12 16:29:49,Debit,Oklahoma City,D000294,173.135.78.201,M091,Online,-0.20318243035537073,Doctor,0.4212962274450948,-0.20336697570787826,2,2024-11-04 08:06:27
TX001276,AC00221,-0.43952781906578636,2023-06-05 16:24:12,Debit,San Francisco,D000150,47.167.178.158,M050,Branch,0.9745401636954424,Retired,0.18134037760641994,-0.20336697570787826,2,2024-11-04 08:08:04
TX001277,AC00299,-0.8301163036343067,2023-02-27 17:59:36,Debit,Austin,D000475,48.31.196.24,M069,Branch,0.5258839373903706,Doctor,0.011959777720296473,-0.20336697570787826,0,2024-11-04 08:08:45
TX001278,AC00266,-0.8420794080727723,2023-04-21 17:19:56,Debit,Las Vegas,D000431,115.96.94.156,M062,ATM,-0.5957566283723084,Doctor,-0.7079077717957282,-0.20336697570787826,0,2024-11-04 08:07:15
TX001279,AC00297,0.9939477325996536,2023-07-31 17:54:28,Debit,Omaha,D000010,50.202.8.53,M007,Online,-0.9883308263892461,Student,0.3366059275020331,-0.20336697570787826,1,2024-11-04 08:09:21
TX001281,AC00489,-0.9516380685480297,2023-07-24 17:01:19,Credit,Indianapolis,D000386,197.23.128.119,M070,Online,0.9745401636954424,Retired,-0.08684557221327555,-0.20336697570787826,0,2024-11-04 08:09:54
TX001282,AC00128,3.779700983391293,2023-11-13 17:28:12,Credit,Austin,D000117,4.134.78.167,M020,ATM,-1.04441285467738,Student,0.3366059275020331,-0.20336697570787826,1,2024-11-04 08:06:38
TX001283,AC00409,-0.7634254340635508,2023-07-12 16:58:17,Credit,Albuquerque,D000644,181.223.246.123,M087,Online,-0.5957566283723084,Doctor,0.9717831770749961,-0.20336697570787826,0,2024-11-04 08:11:51
TX001286,AC00422,-0.5601557888203136,2023-03-20 17:13:09,Debit,Colorado Springs,D000639,77.208.193.198,M100,Online,1.5353604465767818,Retired,-0.990208771605934,-0.20336697570787826,2,2024-11-04 08:10:37
TX001287,AC00225,-0.8890380306674385,2023-05-26 16:47:51,Debit,Omaha,D000435,152.234.65.155,M017,ATM,0.6380479939666386,Retired,-1.1595893714920573,-0.20336697570787826,2,2024-11-04 08:11:50
TX001288,AC00261,0.5279710640266653,2023-04-18 18:55:32,Debit,Houston,D000113,210.160.90.52,M072,Online,-0.6518386566604424,Engineer,-1.484235521273794,-0.20336697570787826,2,2024-11-04 08:09:51
TX001290,AC00138,0.19561677175343395,2023-08-29 16:50:17,Credit,Fort Worth,D000052,115.241.186.164,M053,Online,-1.04441285467738,Student,-1.230164621444609,-0.20336697570787826,1,2024-11-04 08:10:34
TX001291,AC00013,0.445501272222416,2023-03-28 16:02:03,Debit,Raleigh,D000347,24.148.92.177,M088,ATM,-0.09101837377910281,Engineer,1.6351905266289795,-0.20336697570787826,2,2024-11-04 08:11:53
TX001292,AC00275,-0.14863187148447857,2023-01-26 17:21:46,Debit,Boston,D000296,59.127.135.25,M013,Branch,-1.212658939541782,Student,-0.256226172099399,-0.20336697570787826,1,2024-11-04 08:11:39
TX001294,AC00200,-0.3710149824397469,2023-06-09 17:41:13,Debit,Baltimore,D000467,148.181.195.227,M043,ATM,0.24547379594970092,Doctor,2.044526976353778,-0.20336697570787826,0,2024-11-04 08:08:48
TX001296,AC00035,-0.3144308735152807,2023-12-07 16:11:01,Credit,Oklahoma City,D000239,115.30.82.168,M023,Online,0.8062940788310404,Retired,0.11076512765386849,-0.20336697570787826,0,2024-11-04 08:10:42
TX001297,AC00070,-0.704297446609066,2023-04-07 17:11:35,Debit,Charlotte,D000140,70.130.169.235,M030,Online,0.41371988081410277,Retired,-0.9619786716249134,-0.20336697570787826,1,2024-11-04 08:09:41
TX001299,AC00060,1.178997707290055,2023-12-11 16:09:08,Debit,Colorado Springs,D000057,116.106.207.139,M099,ATM,-1.212658939541782,Student,-1.3430850213686911,-0.20336697570787826,1,2024-11-04 08:07:21
TX001300,AC00304,0.05656287102471855,2023-04-25 17:15:27,Credit,Dallas,D000513,40.192.99.27,M001,Branch,-0.9883308263892461,Student,-1.4277753213117528,1.526467658301365,1,2024-11-04 08:07:16
TX001301,AC00372,1.850684769425623,2023-02-27 16:02:00,Debit,Virginia Beach,D000096,156.134.123.253,M043,Online,0.9184581354073084,Retired,-0.8067131217293002,-0.20336697570787826,1,2024-11-04 08:12:12
TX001302,AC00498,2.73980469240399,2023-04-17 17:27:15,Debit,San Francisco,D000198,91.103.147.166,M076,ATM,-0.8761667698129781,Engineer,-0.9619786716249134,-0.20336697570787826,0,2024-11-04 08:11:57
TX001303,AC00465,-0.37349010749598116,2023-03-21 17:12:03,Credit,Boston,D000083,64.57.44.102,M008,Branch,0.46980190910223674,Doctor,-0.8208281717198105,-0.20336697570787826,0,2024-11-04 08:09:31
TX001304,AC00396,-0.7090414363001817,2023-07-05 17:21:56,Credit,Mesa,D000292,28.120.130.118,M023,Branch,1.2549503051361122,Retired,-0.5667572718906253,-0.20336697570787826,1,2024-11-04 08:08:32
TX001305,AC00083,1.0705734791322385,2023-07-28 16:03:27,Debit,Washington,D000672,125.225.212.244,M076,ATM,1.8718526163055855,Retired,0.6894821772647903,-0.20336697570787826,2,2024-11-04 08:08:19
TX001306,AC00479,1.9292356132241677,2023-08-01 17:18:04,Credit,Colorado Springs,D000067,77.7.223.184,M066,Branch,1.8718526163055855,Retired,-0.7361378717767488,-0.20336697570787826,1,2024-11-04 08:06:56
TX001307,AC00091,-0.6809556422593015,2023-06-29 16:06:51,Debit,Philadelphia,D000499,82.115.199.37,M061,ATM,0.3015558242378349,Doctor,-0.8067131217293002,-0.20336697570787826,2,2024-11-04 08:09:27
TX001308,AC00024,-0.9258211391420308,2023-08-07 16:08:04,Credit,Tucson,D000041,186.135.2.148,M096,Online,-0.25926445864350467,Doctor,-0.9760937216154236,-0.20336697570787826,1,2024-11-04 08:11:39
TX001309,AC00366,-0.6429005945197,2023-05-15 17:46:13,Debit,Chicago,D000493,175.230.206.232,M064,Online,1.423196390000514,Doctor,-0.5244121219190945,-0.20336697570787826,0,2024-11-04 08:10:59
TX001310,AC00470,0.5942494127547154,2023-03-10 16:22:05,Credit,Indianapolis,D000600,106.244.1.47,M036,Online,1.36711436171238,Doctor,0.054304927691827334,1.526467658301365,0,2024-11-04 08:11:10
TX001311,AC00032,-0.8452076911299572,2023-09-11 18:08:19,Credit,San Francisco,D000088,154.138.163.229,M016,Branch,-0.9322487981011122,Student,-0.3409164720424607,-0.20336697570787826,1,2024-11-04 08:08:11
TX001312,AC00136,-0.7544874824715937,2023-07-31 16:46:29,Debit,Oklahoma City,D000521,80.90.35.146,M084,Branch,-0.7079206849485763,Doctor,-0.9619786716249134,-0.20336697570787826,1,2024-11-04 08:08:12
TX001314,AC00187,0.12332249406925887,2023-03-22 16:18:37,Debit,Fresno,D000305,98.39.212.221,M011,Branch,0.41371988081410277,Doctor,-1.0607840215584854,-0.20336697570787826,2,2024-11-04 08:11:48
TX001315,AC00452,-0.918636401131573,2023-07-12 16:50:42,Debit,Fresno,D000015,34.92.221.183,M025,ATM,-0.6518386566604424,Doctor,2.4679784760690864,-0.20336697570787826,0,2024-11-04 08:10:43
TX001316,AC00036,1.417469131110846,2023-03-08 17:07:21,Debit,San Diego,D000398,189.198.67.252,M007,Online,1.2549503051361122,Retired,-0.07273052222276526,-0.20336697570787826,2,2024-11-04 08:08:42
TX001317,AC00125,-0.2676785113419673,2023-09-18 18:35:23,Debit,Milwaukee,D000663,19.20.13.234,M059,ATM,-0.20318243035537073,Engineer,-1.0184388715869546,-0.20336697570787826,2,2024-11-04 08:06:33
TX001318,AC00403,-0.9309776496758522,2023-12-25 16:30:45,Debit,Atlanta,D000082,193.108.17.115,M070,ATM,-0.8761667698129781,Doctor,-0.3409164720424607,-0.20336697570787826,0,2024-11-04 08:09:42
TX001319,AC00264,-0.675764754988588,2023-08-09 16:22:25,Debit,Tucson,D000002,63.82.133.139,M086,ATM,0.24547379594970092,Engineer,-0.3126863720614401,-0.20336697570787826,2,2024-11-04 08:08:38
TX001320,AC00123,-0.4656197623669223,2023-05-11 17:15:10,Debit,New York,D000169,112.86.148.212,M088,ATM,0.8062940788310404,Engineer,0.37895107747356394,-0.20336697570787826,0,2024-11-04 08:11:20
TX001321,AC00298,-0.9885930607070825,2023-07-19 17:38:50,Debit,Kansas City,D000137,1.238.163.61,M019,ATM,0.5819659656785047,Retired,-1.2725097714161397,-0.20336697570787826,2,2024-11-04 08:11:06
TX001322,AC00235,-0.0941103667735409,2023-03-27 17:25:32,Debit,Los Angeles,D000149,145.76.10.8,M027,Branch,-0.3714285152197726,Doctor,-1.1737044214825676,-0.20336697570787826,2,2024-11-04 08:12:10
TX001324,AC00329,-0.17365813594195814,2023-05-29 18:40:32,Debit,San Antonio,D000112,32.240.176.64,M068,ATM,-0.31534648693163864,Engineer,0.44952632742611537,-0.20336697570787826,1,2024-11-04 08:07:18
TX001326,AC00020,0.21160195440828,2023-01-12 17:58:56,Credit,Jacksonville,D000133,45.64.74.86,M085,Online,-1.100494882965514,Student,2.3832881761260247,-0.20336697570787826,1,2024-11-04 08:09:04
TX001327,AC00453,-0.6469226727360806,2023-05-01 16:23:22,Debit,Seattle,D000517,173.135.78.201,M074,Branch,-0.3714285152197726,Doctor,-0.42560677198552244,-0.20336697570787826,0,2024-11-04 08:10:57
TX001328,AC00367,-0.2831824196803234,2023-10-11 18:04:39,Credit,Columbus,D000682,93.151.52.152,M032,Branch,-0.8200847415248442,Engineer,0.23780057756846107,-0.20336697570787826,0,2024-11-04 08:11:54
TX001330,AC00110,-0.25375593290064963,2023-02-15 16:50:13,Debit,Chicago,D000316,189.20.224.220,M068,Online,1.0867042202717103,Retired,-0.7361378717767488,-0.20336697570787826,2,2024-11-04 08:10:52
TX001332,AC00212,1.068063977339112,2023-11-03 18:37:18,Debit,Fort Worth,D000399,158.129.49.240,M015,Online,0.5819659656785047,Engineer,0.5201015773786668,-0.20336697570787826,2,2024-11-04 08:12:18
TX001334,AC00250,1.8634385388126076,2023-03-20 16:35:53,Credit,Colorado Springs,D000692,23.163.145.195,M014,Branch,-1.3809050244061838,Student,-0.7361378717767488,-0.20336697570787826,1,2024-11-04 08:12:12
TX001335,AC00304,-0.3257408199527955,2023-12-20 17:13:50,Debit,Phoenix,D000057,69.82.61.135,M061,ATM,0.8623761071191745,Doctor,-0.7643679717577694,-0.20336697570787826,0,2024-11-04 08:09:43
TX001336,AC00007,-0.7123416030418274,2023-11-20 17:08:33,Debit,Colorado Springs,D000086,175.210.47.87,M071,ATM,-1.04441285467738,Engineer,2.3127129261734733,-0.20336697570787826,0,2024-11-04 08:10:50
TX001337,AC00017,-0.818118822458949,2023-11-27 17:39:39,Credit,Albuquerque,D000636,8.243.4.138,M067,Branch,0.9184581354073084,Retired,0.02607482771080676,-0.20336697570787826,0,2024-11-04 08:08:09
TX001338,AC00158,0.3294110317376516,2023-05-16 16:57:35,Debit,Memphis,D000504,141.169.67.34,M061,Branch,1.5353604465767818,Retired,-1.0325539215774648,-0.20336697570787826,0,2024-11-04 08:12:07
TX001339,AC00110,-0.9581008950837524,2023-11-17 16:39:20,Debit,Colorado Springs,D000294,201.95.180.152,M062,ATM,-0.09101837377910281,Doctor,-1.0607840215584854,-0.20336697570787826,0,2024-11-04 08:11:24
TX001340,AC00175,0.8914363031872853,2023-04-14 16:52:23,Credit,Washington,D000180,194.29.57.163,M087,Online,1.9840166728818536,Retired,-1.0043238215964443,-0.20336697570787826,2,2024-11-04 08:09:54
TX001341,AC00079,-0.8285693504741604,2023-08-25 16:30:02,Credit,Boston,D000250,116.175.11.222,M027,Online,-0.7640027132367103,Doctor,-0.29857132207092985,-0.20336697570787826,0,2024-11-04 08:11:35
TX001342,AC00403,0.33405189121809076,2023-08-07 16:38:52,Credit,Miami,D000045,150.83.4.238,M085,Online,-1.4930690809824516,Student,0.6612520772837697,-0.20336697570787826,1,2024-11-04 08:08:21
